fecha_hora,pm25,NowCast,IBOCA,hora,dia_semana,mes,año,excluido_julio_2024,es_outlier
2024-01-01 00:00:00,23.0,22.2,72.24,0,0,1,2024,False,False
2024-01-01 01:00:00,37.0,29.6,87.81,1,0,1,2024,False,False
2024-01-01 02:00:00,52.0,40.81,114.06,2,0,1,2024,False,False
2024-01-01 03:00:00,32.0,36.4,103.22,3,0,1,2024,False,False
2024-01-01 04:00:00,23.0,29.7,88.02,4,0,1,2024,False,False
2024-01-01 05:00:00,24.0,26.85,82.02,5,0,1,2024,False,False
2024-01-01 06:00:00,28.0,27.43,83.23,6,0,1,2024,False,False
2024-01-01 07:00:00,48.0,37.72,106.46,7,0,1,2024,False,False
2024-01-01 08:00:00,45.0,41.36,115.43,8,0,1,2024,False,False
2024-01-01 09:00:00,29.0,35.18,99.54,9,0,1,2024,False,False
2024-01-01 10:00:00,24.0,29.59,87.78,10,0,1,2024,False,False
2024-01-01 11:00:00,21.0,25.3,78.75,11,0,1,2024,False,False
2024-01-01 12:00:00,19.0,22.15,72.13,12,0,1,2024,False,False
2024-01-01 13:00:00,10.0,16.07,59.35,13,0,1,2024,False,False
2024-01-01 14:00:00,7.0,11.53,48.04,14,0,1,2024,False,False
2024-01-01 15:00:00,16.0,13.76,54.5,15,0,1,2024,False,False
2024-01-01 16:00:00,25.0,19.38,66.31,16,0,1,2024,False,False
2024-01-01 17:00:00,31.0,25.19,78.53,17,0,1,2024,False,False
2024-01-01 18:00:00,32.0,28.6,85.69,18,0,1,2024,False,False
2024-01-01 19:00:00,24.0,26.3,80.85,19,0,1,2024,False,False
2024-01-01 20:00:00,17.0,21.64,71.07,20,0,1,2024,False,False
2024-01-01 21:00:00,21.0,21.32,70.39,21,0,1,2024,False,False
2024-01-01 22:00:00,19.0,20.16,67.95,22,0,1,2024,False,False
2024-01-01 23:00:00,17.0,18.58,64.63,23,0,1,2024,False,False
2024-01-02 00:00:00,19.0,18.79,65.07,0,1,1,2024,False,False
2024-01-02 01:00:00,21.0,19.9,67.4,1,1,1,2024,False,False
2024-01-02 02:00:00,22.0,20.95,69.61,2,1,1,2024,False,False
2024-01-02 03:00:00,23.0,21.87,71.55,3,1,1,2024,False,False
2024-01-02 04:00:00,14.0,17.99,63.38,4,1,1,2024,False,False
2024-01-02 05:00:00,23.0,20.49,68.65,5,1,1,2024,False,False
2024-01-02 06:00:00,30.0,25.25,78.65,6,1,1,2024,False,False
2024-01-02 07:00:00,32.0,28.62,85.75,7,1,1,2024,False,False
2024-01-02 08:00:00,32.0,30.31,89.3,8,1,1,2024,False,False
2024-01-02 09:00:00,30.0,30.16,88.98,9,1,1,2024,False,False
2024-01-02 10:00:00,24.0,27.08,82.5,10,1,1,2024,False,False
2024-01-02 11:00:00,13.0,20.04,67.7,11,1,1,2024,False,False
2024-01-02 12:00:00,20.0,20.02,67.66,12,1,1,2024,False,False
2024-01-02 13:00:00,21.0,20.51,68.69,13,1,1,2024,False,False
2024-01-02 14:00:00,19.0,19.75,67.1,14,1,1,2024,False,False
2024-01-02 15:00:00,35.0,27.38,83.13,15,1,1,2024,False,False
2024-01-02 16:00:00,29.0,28.19,84.84,16,1,1,2024,False,False
2024-01-02 17:00:00,29.0,28.6,85.69,17,1,1,2024,False,False
2024-01-02 18:00:00,27.0,27.8,84.01,18,1,1,2024,False,False
2024-01-02 19:00:00,29.0,28.4,85.28,19,1,1,2024,False,False
2024-01-02 20:00:00,27.0,27.7,83.8,20,1,1,2024,False,False
2024-01-02 21:00:00,25.0,26.35,80.97,21,1,1,2024,False,False
2024-01-02 22:00:00,27.0,26.67,81.65,22,1,1,2024,False,False
2024-01-02 23:00:00,24.0,25.48,79.13,23,1,1,2024,False,False
2024-01-03 00:00:00,17.0,21.17,70.07,0,2,1,2024,False,False
2024-01-03 01:00:00,21.0,21.08,69.89,1,2,1,2024,False,False
2024-01-03 02:00:00,26.0,23.54,75.06,2,2,1,2024,False,False
2024-01-03 03:00:00,23.0,23.25,74.44,3,2,1,2024,False,False
2024-01-03 04:00:00,21.0,22.31,72.48,4,2,1,2024,False,False
2024-01-03 05:00:00,23.0,22.59,73.07,5,2,1,2024,False,False
2024-01-03 06:00:00,28.0,24.83,77.77,6,2,1,2024,False,False
2024-01-03 07:00:00,38.0,31.64,92.1,7,2,1,2024,False,False
2024-01-03 08:00:00,38.0,34.82,98.79,8,2,1,2024,False,False
2024-01-03 09:00:00,43.0,38.91,109.41,9,2,1,2024,False,False
2024-01-03 10:00:00,38.0,38.46,108.28,10,2,1,2024,False,False
2024-01-03 11:00:00,27.0,32.73,94.38,11,2,1,2024,False,False
2024-01-03 12:00:00,14.0,23.36,74.69,12,2,1,2024,False,False
2024-01-03 13:00:00,20.0,21.68,71.15,13,2,1,2024,False,False
2024-01-03 14:00:00,20.0,20.84,69.38,14,2,1,2024,False,False
2024-01-03 15:00:00,27.0,23.92,75.86,15,2,1,2024,False,False
2024-01-03 16:00:00,22.0,22.96,73.84,16,2,1,2024,False,False
2024-01-03 17:00:00,25.0,23.98,75.98,17,2,1,2024,False,False
2024-01-03 18:00:00,27.0,25.49,79.16,18,2,1,2024,False,False
2024-01-03 19:00:00,24.0,24.74,77.59,19,2,1,2024,False,False
2024-01-03 20:00:00,24.0,24.37,76.8,20,2,1,2024,False,False
2024-01-03 21:00:00,22.0,23.18,74.31,21,2,1,2024,False,False
2024-01-03 22:00:00,13.0,18.09,63.59,22,2,1,2024,False,False
2024-01-03 23:00:00,17.0,17.54,62.45,23,2,1,2024,False,False
2024-01-04 00:00:00,24.0,20.77,69.24,0,3,1,2024,False,False
2024-01-04 01:00:00,24.0,22.39,72.63,1,3,1,2024,False,False
2024-01-04 02:00:00,15.0,18.69,64.86,2,3,1,2024,False,False
2024-01-04 03:00:00,18.0,18.35,64.13,3,3,1,2024,False,False
2024-01-04 04:00:00,25.0,21.67,71.13,4,3,1,2024,False,False
2024-01-04 05:00:00,26.0,23.84,75.68,5,3,1,2024,False,False
2024-01-04 06:00:00,32.0,27.92,84.27,6,3,1,2024,False,False
2024-01-04 07:00:00,39.0,33.46,95.92,7,3,1,2024,False,False
2024-01-04 08:00:00,39.0,36.23,102.8,8,3,1,2024,False,False
2024-01-04 09:00:00,40.0,38.12,107.45,9,3,1,2024,False,False
2024-01-04 10:00:00,29.0,33.56,96.13,10,3,1,2024,False,False
2024-01-04 11:00:00,22.0,27.78,83.98,11,3,1,2024,False,False
2024-01-04 12:00:00,16.0,21.89,71.59,12,3,1,2024,False,False
2024-01-04 13:00:00,8.0,14.94,56.98,13,3,1,2024,False,False
2024-01-04 14:00:00,20.0,17.47,62.3,14,3,1,2024,False,False
2024-01-04 15:00:00,18.0,17.74,62.85,15,3,1,2024,False,False
2024-01-04 16:00:00,18.0,17.87,63.13,16,3,1,2024,False,False
2024-01-04 17:00:00,16.0,16.93,61.16,17,3,1,2024,False,False
2024-01-04 18:00:00,14.0,15.46,58.07,18,3,1,2024,False,False
2024-01-04 19:00:00,22.0,18.73,64.94,19,3,1,2024,False,False
2024-01-04 20:00:00,19.0,18.86,65.22,20,3,1,2024,False,False
2024-01-04 21:00:00,18.0,18.43,64.31,21,3,1,2024,False,False
2024-01-04 22:00:00,24.0,21.21,70.17,22,3,1,2024,False,False
2024-01-04 23:00:00,18.0,19.61,66.79,23,3,1,2024,False,False
2024-01-05 00:00:00,22.0,20.8,69.3,0,4,1,2024,False,False
2024-01-05 01:00:00,24.0,22.02,71.86,1,4,1,2024,False,False
2024-01-05 02:00:00,18.0,20.34,68.34,2,4,1,2024,False,False
2024-01-05 03:00:00,10.0,15.1,57.31,3,4,1,2024,False,False
2024-01-05 04:00:00,21.0,18.05,63.51,4,4,1,2024,False,False
2024-01-05 05:00:00,18.0,18.03,63.46,5,4,1,2024,False,False
2024-01-05 06:00:00,23.0,20.51,68.69,6,4,1,2024,False,False
2024-01-05 07:00:00,31.0,25.76,79.72,7,4,1,2024,False,False
2024-01-05 08:00:00,31.0,28.38,85.24,8,4,1,2024,False,False
2024-01-05 09:00:00,43.0,35.69,101.48,9,4,1,2024,False,False
2024-01-05 10:00:00,39.0,37.35,105.55,10,4,1,2024,False,False
2024-01-05 11:00:00,30.0,33.68,96.37,11,4,1,2024,False,False
2024-01-05 12:00:00,32.0,32.84,94.61,12,4,1,2024,False,False
2024-01-05 13:00:00,24.0,28.42,85.32,13,4,1,2024,False,False
2024-01-05 14:00:00,24.0,26.21,80.67,14,4,1,2024,False,False
2024-01-05 15:00:00,24.0,25.11,78.35,15,4,1,2024,False,False
2024-01-05 16:00:00,20.0,22.55,72.98,16,4,1,2024,False,False
2024-01-05 17:00:00,18.0,20.28,68.2,17,4,1,2024,False,False
2024-01-05 18:00:00,21.0,20.64,68.96,18,4,1,2024,False,False
2024-01-05 19:00:00,19.0,19.82,67.23,19,4,1,2024,False,False
2024-01-05 20:00:00,17.0,18.41,64.26,20,4,1,2024,False,False
2024-01-05 21:00:00,21.0,19.7,66.98,21,4,1,2024,False,False
2024-01-05 22:00:00,23.0,21.24,70.22,22,4,1,2024,False,False
2024-01-05 23:00:00,25.0,23.0,73.93,23,4,1,2024,False,False
2024-01-06 00:00:00,29.0,25.3,78.77,0,5,1,2024,False,False
2024-01-06 01:00:00,29.0,26.84,81.99,1,5,1,2024,False,False
2024-01-06 02:00:00,23.0,25.25,78.65,2,5,1,2024,False,False
2024-01-06 03:00:00,18.0,22.24,72.33,3,5,1,2024,False,False
2024-01-06 04:00:00,24.0,22.97,73.87,4,5,1,2024,False,False
2024-01-06 05:00:00,26.0,24.23,76.51,5,5,1,2024,False,False
2024-01-06 06:00:00,23.0,23.72,75.44,6,5,1,2024,False,False
2024-01-06 07:00:00,31.0,27.01,82.35,7,5,1,2024,False,False
2024-01-06 08:00:00,31.0,28.56,85.61,8,5,1,2024,False,False
2024-01-06 09:00:00,32.0,30.15,88.96,9,5,1,2024,False,False
2024-01-06 10:00:00,37.0,33.8,96.63,10,5,1,2024,False,False
2024-01-06 11:00:00,33.0,33.4,95.79,11,5,1,2024,False,False
2024-01-06 12:00:00,24.0,28.7,85.91,12,5,1,2024,False,False
2024-01-06 13:00:00,18.0,23.35,74.66,13,5,1,2024,False,False
2024-01-06 14:00:00,15.0,19.17,65.87,14,5,1,2024,False,False
2024-01-06 15:00:00,9.0,14.09,55.18,15,5,1,2024,False,False
2024-01-06 16:00:00,21.0,17.54,62.45,16,5,1,2024,False,False
2024-01-06 17:00:00,15.0,16.27,59.77,17,5,1,2024,False,False
2024-01-06 18:00:00,13.0,14.63,56.33,18,5,1,2024,False,False
2024-01-06 19:00:00,11.0,12.81,52.5,19,5,1,2024,False,False
2024-01-06 20:00:00,17.0,14.91,56.9,20,5,1,2024,False,False
2024-01-06 21:00:00,21.0,17.95,63.31,21,5,1,2024,False,False
2024-01-06 22:00:00,19.0,18.47,64.4,22,5,1,2024,False,False
2024-01-06 23:00:00,14.0,16.23,59.69,23,5,1,2024,False,False
2024-01-07 00:00:00,16.0,16.12,59.45,0,6,1,2024,False,False
2024-01-07 01:00:00,16.0,16.06,59.32,1,6,1,2024,False,False
2024-01-07 02:00:00,18.0,17.03,61.37,2,6,1,2024,False,False
2024-01-07 03:00:00,19.0,17.95,63.3,3,6,1,2024,False,False
2024-01-07 04:00:00,26.0,22.01,71.84,4,6,1,2024,False,False
2024-01-07 05:00:00,22.0,22.01,71.83,5,6,1,2024,False,False
2024-01-07 06:00:00,23.0,22.5,72.88,6,6,1,2024,False,False
2024-01-07 07:00:00,26.0,24.05,76.12,7,6,1,2024,False,False
2024-01-07 08:00:00,29.0,26.63,81.55,8,6,1,2024,False,False
2024-01-07 09:00:00,27.0,26.81,81.95,9,6,1,2024,False,False
2024-01-07 10:00:00,12.0,19.41,66.37,10,6,1,2024,False,False
2024-01-07 11:00:00,10.0,14.7,56.47,11,6,1,2024,False,False
2024-01-07 12:00:00,10.0,12.35,51.53,12,6,1,2024,False,False
2024-01-07 13:00:00,9.0,10.67,44.48,13,6,1,2024,False,False
2024-01-07 14:00:00,8.0,9.34,38.9,14,6,1,2024,False,False
2024-01-07 15:00:00,13.0,11.17,46.53,15,6,1,2024,False,False
2024-01-07 16:00:00,10.0,10.58,44.09,16,6,1,2024,False,False
2024-01-07 17:00:00,11.0,10.79,44.96,17,6,1,2024,False,False
2024-01-07 18:00:00,19.0,14.89,56.88,18,6,1,2024,False,False
2024-01-07 19:00:00,13.0,13.95,54.88,19,6,1,2024,False,False
2024-01-07 20:00:00,17.0,15.47,58.09,20,6,1,2024,False,False
2024-01-07 21:00:00,21.0,18.23,63.9,21,6,1,2024,False,False
2024-01-07 22:00:00,17.0,17.62,62.6,22,6,1,2024,False,False
2024-01-07 23:00:00,24.0,20.81,69.32,23,6,1,2024,False,False
2024-01-08 00:00:00,18.0,19.41,66.37,0,0,1,2024,False,False
2024-01-08 01:00:00,16.0,17.7,62.79,1,0,1,2024,False,False
2024-01-08 02:00:00,27.0,22.35,72.56,2,0,1,2024,False,False
2024-01-08 03:00:00,18.0,20.18,67.99,3,0,1,2024,False,False
2024-01-08 04:00:00,23.0,21.59,70.96,4,0,1,2024,False,False
2024-01-08 05:00:00,22.0,21.8,71.39,5,0,1,2024,False,False
2024-01-08 06:00:00,23.0,22.4,72.66,6,0,1,2024,False,False
2024-01-08 07:00:00,28.0,24.71,77.53,7,0,1,2024,False,False
2024-01-08 08:00:00,37.0,31.1,90.96,8,0,1,2024,False,False
2024-01-08 09:00:00,42.0,36.55,103.6,9,0,1,2024,False,False
2024-01-08 10:00:00,32.0,34.28,97.64,10,0,1,2024,False,False
2024-01-08 11:00:00,23.0,28.64,85.78,11,0,1,2024,False,False
2024-01-08 12:00:00,18.0,23.32,74.59,12,0,1,2024,False,False
2024-01-08 13:00:00,12.0,17.66,62.69,13,0,1,2024,False,False
2024-01-08 14:00:00,9.0,13.33,53.58,14,0,1,2024,False,False
2024-01-08 15:00:00,6.0,9.66,40.26,15,0,1,2024,False,False
2024-01-08 16:00:00,18.0,13.83,54.64,16,0,1,2024,False,False
2024-01-08 17:00:00,13.0,13.41,53.76,17,0,1,2024,False,False
2024-01-08 18:00:00,9.0,11.21,46.69,18,0,1,2024,False,False
2024-01-08 19:00:00,11.0,11.1,46.25,19,0,1,2024,False,False
2024-01-08 20:00:00,15.0,13.05,52.99,20,0,1,2024,False,False
2024-01-08 21:00:00,15.0,14.02,55.04,21,0,1,2024,False,False
2024-01-08 22:00:00,14.0,14.01,55.01,22,0,1,2024,False,False
2024-01-08 23:00:00,27.0,20.5,68.67,23,0,1,2024,False,False
2024-01-09 00:00:00,25.0,22.75,73.4,0,1,1,2024,False,False
2024-01-09 01:00:00,23.0,22.88,73.67,1,1,1,2024,False,False
2024-01-09 02:00:00,20.0,21.44,70.64,2,1,1,2024,False,False
2024-01-09 03:00:00,28.0,24.72,77.55,3,1,1,2024,False,False
2024-01-09 04:00:00,26.0,25.36,78.89,4,1,1,2024,False,False
2024-01-09 05:00:00,26.0,25.68,79.56,5,1,1,2024,False,False
2024-01-09 06:00:00,30.0,27.84,84.11,6,1,1,2024,False,False
2024-01-09 07:00:00,37.0,32.43,93.74,7,1,1,2024,False,False
2024-01-09 08:00:00,40.0,36.22,102.76,8,1,1,2024,False,False
2024-01-09 09:00:00,39.0,37.61,106.2,9,1,1,2024,False,False
2024-01-09 10:00:00,34.0,35.81,101.76,10,1,1,2024,False,False
2024-01-09 11:00:00,15.0,25.4,78.98,11,1,1,2024,False,False
2024-01-09 12:00:00,80.0,52.71,143.37,12,1,1,2024,False,True
2024-01-09 13:00:00,,26.35,80.97,13,1,1,2024,False,False
2024-01-09 14:00:00,27.0,26.68,81.65,14,1,1,2024,False,False
2024-01-09 15:00:00,25.0,25.84,79.89,15,1,1,2024,False,False
2024-01-09 16:00:00,21.0,23.42,74.8,16,1,1,2024,False,False
2024-01-09 17:00:00,25.0,24.21,76.47,17,1,1,2024,False,False
2024-01-09 18:00:00,22.0,23.1,74.14,18,1,1,2024,False,False
2024-01-09 19:00:00,16.0,19.55,66.67,19,1,1,2024,False,False
2024-01-09 20:00:00,21.0,20.27,68.19,20,1,1,2024,False,False
2024-01-09 21:00:00,33.0,26.64,81.57,21,1,1,2024,False,False
2024-01-09 22:00:00,30.0,28.32,85.1,22,1,1,2024,False,False
2024-01-09 23:00:00,26.0,27.16,82.67,23,1,1,2024,False,False
2024-01-10 00:00:00,30.0,28.57,85.64,0,2,1,2024,False,False
2024-01-10 01:00:00,25.0,26.79,81.89,1,2,1,2024,False,False
2024-01-10 02:00:00,33.0,29.9,88.42,2,2,1,2024,False,False
2024-01-10 03:00:00,24.0,26.95,82.22,3,2,1,2024,False,False
2024-01-10 04:00:00,27.0,26.97,82.28,4,2,1,2024,False,False
2024-01-10 05:00:00,32.0,29.49,87.57,5,2,1,2024,False,False
2024-01-10 06:00:00,36.0,32.75,94.42,6,2,1,2024,False,False
2024-01-10 07:00:00,41.0,36.72,104.01,7,2,1,2024,False,False
2024-01-10 08:00:00,47.0,41.77,116.43,8,2,1,2024,False,False
2024-01-10 09:00:00,59.0,50.47,137.87,9,2,1,2024,False,False
2024-01-10 10:00:00,46.0,48.24,132.37,10,2,1,2024,False,False
2024-01-10 11:00:00,30.0,39.12,109.91,11,2,1,2024,False,False
2024-01-10 12:00:00,21.0,30.06,88.77,12,2,1,2024,False,False
2024-01-10 13:00:00,25.0,27.53,83.45,13,2,1,2024,False,False
2024-01-10 14:00:00,40.0,33.77,96.56,14,2,1,2024,False,False
2024-01-10 15:00:00,45.0,39.39,110.57,15,2,1,2024,False,False
2024-01-10 16:00:00,31.0,35.19,99.57,16,2,1,2024,False,False
2024-01-10 17:00:00,34.0,34.6,98.31,17,2,1,2024,False,False
2024-01-10 18:00:00,27.0,30.8,90.32,18,2,1,2024,False,False
2024-01-10 19:00:00,30.0,30.4,89.48,19,2,1,2024,False,False
2024-01-10 20:00:00,32.0,31.2,91.16,20,2,1,2024,False,False
2024-01-10 21:00:00,28.0,29.59,87.79,21,2,1,2024,False,False
2024-01-10 22:00:00,40.0,34.8,98.73,22,2,1,2024,False,False
2024-01-10 23:00:00,36.0,35.4,100.0,23,2,1,2024,False,False
2024-01-11 00:00:00,20.0,27.7,83.81,0,3,1,2024,False,False
2024-01-11 01:00:00,26.0,26.85,82.02,1,3,1,2024,False,False
2024-01-11 02:00:00,28.0,27.42,83.23,2,3,1,2024,False,False
2024-01-11 03:00:00,17.0,22.21,72.26,3,3,1,2024,False,False
2024-01-11 04:00:00,21.0,21.6,70.98,4,3,1,2024,False,False
2024-01-11 05:00:00,23.0,22.3,72.45,5,3,1,2024,False,False
2024-01-11 06:00:00,26.0,24.15,76.34,6,3,1,2024,False,False
2024-01-11 07:00:00,34.0,29.08,86.7,7,3,1,2024,False,False
2024-01-11 08:00:00,41.0,35.04,99.24,8,3,1,2024,False,False
2024-01-11 09:00:00,30.0,32.52,93.94,9,3,1,2024,False,False
2024-01-11 10:00:00,22.0,27.26,82.88,10,3,1,2024,False,False
2024-01-11 11:00:00,13.0,20.13,67.88,11,3,1,2024,False,False
2024-01-11 12:00:00,8.0,14.06,55.13,12,3,1,2024,False,False
2024-01-11 13:00:00,7.0,10.53,43.87,13,3,1,2024,False,False
2024-01-11 14:00:00,29.0,19.76,67.12,14,3,1,2024,False,False
2024-01-11 15:00:00,32.0,25.88,79.99,15,3,1,2024,False,False
2024-01-11 16:00:00,34.0,29.94,88.53,16,3,1,2024,False,False
2024-01-11 17:00:00,27.0,28.47,85.43,17,3,1,2024,False,False
2024-01-11 18:00:00,33.0,30.74,90.19,18,3,1,2024,False,False
2024-01-11 19:00:00,28.0,29.37,87.31,19,3,1,2024,False,False
2024-01-11 20:00:00,27.0,28.18,84.82,20,3,1,2024,False,False
2024-01-11 21:00:00,36.0,32.09,93.04,21,3,1,2024,False,False
2024-01-11 22:00:00,37.0,34.55,98.21,22,3,1,2024,False,False
2024-01-11 23:00:00,37.0,35.78,101.68,23,3,1,2024,False,False
2024-01-12 00:00:00,39.0,37.39,105.66,0,4,1,2024,False,False
2024-01-12 01:00:00,40.0,37.3,105.43,1,4,1,2024,False,False
2024-01-12 02:00:00,29.0,34.6,98.32,2,4,1,2024,False,False
2024-01-12 03:00:00,22.0,28.69,85.88,3,4,1,2024,False,False
2024-01-12 04:00:00,32.0,30.18,89.01,4,4,1,2024,False,False
2024-01-12 05:00:00,33.0,31.45,91.69,5,4,1,2024,False,False
2024-01-12 06:00:00,29.0,30.35,89.37,6,4,1,2024,False,False
2024-01-12 07:00:00,31.0,30.64,89.99,7,4,1,2024,False,False
2024-01-12 08:00:00,26.0,28.55,85.6,8,4,1,2024,False,False
2024-01-12 09:00:00,25.0,26.95,82.23,9,4,1,2024,False,False
2024-01-12 10:00:00,43.0,34.67,98.47,10,4,1,2024,False,False
2024-01-12 11:00:00,47.0,40.92,114.33,11,4,1,2024,False,False
2024-01-12 12:00:00,49.0,44.96,124.29,12,4,1,2024,False,False
2024-01-12 13:00:00,43.0,43.98,121.88,13,4,1,2024,False,False
2024-01-12 14:00:00,41.0,42.49,118.21,14,4,1,2024,False,False
2024-01-12 15:00:00,33.0,37.84,106.76,15,4,1,2024,False,False
2024-01-12 16:00:00,24.0,30.87,90.48,16,4,1,2024,False,False
2024-01-12 17:00:00,29.0,29.94,88.51,17,4,1,2024,False,False
2024-01-12 18:00:00,23.0,26.47,81.21,18,4,1,2024,False,False
2024-01-12 19:00:00,20.0,23.23,74.41,19,4,1,2024,False,False
2024-01-12 20:00:00,23.0,23.12,74.17,20,4,1,2024,False,False
2024-01-12 21:00:00,28.0,25.56,79.3,21,4,1,2024,False,False
2024-01-12 22:00:00,32.0,28.78,86.07,22,4,1,2024,False,False
2024-01-12 23:00:00,26.0,27.39,83.15,23,4,1,2024,False,False
2024-01-13 00:00:00,19.0,23.19,74.32,0,5,1,2024,False,False
2024-01-13 01:00:00,27.0,25.09,78.32,1,5,1,2024,False,False
2024-01-13 02:00:00,25.0,25.06,78.27,2,5,1,2024,False,False
2024-01-13 03:00:00,15.0,20.02,67.66,3,5,1,2024,False,False
2024-01-13 04:00:00,14.0,17.01,61.32,4,5,1,2024,False,False
2024-01-13 05:00:00,16.0,16.5,60.26,5,5,1,2024,False,False
2024-01-13 06:00:00,15.0,15.75,58.68,6,5,1,2024,False,False
2024-01-13 07:00:00,29.0,22.38,72.61,7,5,1,2024,False,False
2024-01-13 08:00:00,33.0,27.69,83.78,8,5,1,2024,False,False
2024-01-13 09:00:00,33.0,30.35,89.37,9,5,1,2024,False,False
2024-01-13 10:00:00,41.0,35.67,101.43,10,5,1,2024,False,False
2024-01-13 11:00:00,40.0,37.84,106.76,11,5,1,2024,False,False
2024-01-13 12:00:00,32.0,34.92,98.99,12,5,1,2024,False,False
2024-01-13 13:00:00,33.0,33.96,96.97,13,5,1,2024,False,False
2024-01-13 14:00:00,41.0,37.48,105.88,14,5,1,2024,False,False
2024-01-13 15:00:00,42.0,39.74,111.45,15,5,1,2024,False,False
2024-01-13 16:00:00,33.0,36.37,103.15,16,5,1,2024,False,False
2024-01-13 17:00:00,28.0,32.19,93.25,17,5,1,2024,False,False
2024-01-13 18:00:00,28.0,31.82,92.48,18,5,1,2024,False,False
2024-01-13 19:00:00,31.0,31.56,91.91,19,5,1,2024,False,False
2024-01-13 20:00:00,28.0,30.36,89.39,20,5,1,2024,False,False
2024-01-13 21:00:00,36.0,32.25,93.37,21,5,1,2024,False,False
2024-01-13 22:00:00,39.0,34.49,98.09,22,5,1,2024,False,False
2024-01-13 23:00:00,30.0,32.97,94.89,23,5,1,2024,False,False
2024-01-14 00:00:00,22.0,27.73,83.86,0,6,1,2024,False,False
2024-01-14 01:00:00,28.0,27.86,84.14,1,6,1,2024,False,False
2024-01-14 02:00:00,32.0,29.83,88.28,2,6,1,2024,False,False
2024-01-14 03:00:00,33.0,31.19,91.14,3,6,1,2024,False,False
2024-01-14 04:00:00,40.0,35.18,99.55,4,6,1,2024,False,False
2024-01-14 05:00:00,27.0,31.5,91.8,5,6,1,2024,False,False
2024-01-14 06:00:00,38.0,34.43,97.96,6,6,1,2024,False,False
2024-01-14 07:00:00,46.0,40.34,112.92,7,6,1,2024,False,False
2024-01-14 08:00:00,38.0,39.17,110.04,8,6,1,2024,False,False
2024-01-14 09:00:00,47.0,43.09,119.68,9,6,1,2024,False,False
2024-01-14 10:00:00,43.0,43.04,119.58,10,6,1,2024,False,False
2024-01-14 11:00:00,32.0,37.52,105.98,11,6,1,2024,False,False
2024-01-14 12:00:00,29.0,34.22,97.52,12,6,1,2024,False,False
2024-01-14 13:00:00,16.0,24.63,77.35,13,6,1,2024,False,False
2024-01-14 14:00:00,20.0,22.31,72.48,14,6,1,2024,False,False
2024-01-14 15:00:00,21.0,21.66,71.09,15,6,1,2024,False,False
2024-01-14 16:00:00,29.0,25.33,78.81,16,6,1,2024,False,False
2024-01-14 17:00:00,24.0,24.66,77.42,17,6,1,2024,False,False
2024-01-14 18:00:00,19.0,21.83,71.46,18,6,1,2024,False,False
2024-01-14 19:00:00,17.0,19.41,66.38,19,6,1,2024,False,False
2024-01-14 20:00:00,16.0,17.7,62.78,20,6,1,2024,False,False
2024-01-14 21:00:00,17.0,17.35,62.04,21,6,1,2024,False,False
2024-01-14 22:00:00,26.0,21.67,71.13,22,6,1,2024,False,False
2024-01-14 23:00:00,19.0,20.3,68.24,23,6,1,2024,False,False
2024-01-15 00:00:00,23.0,21.51,70.78,0,0,1,2024,False,False
2024-01-15 01:00:00,16.0,19.04,65.59,1,0,1,2024,False,False
2024-01-15 02:00:00,14.0,16.42,60.08,2,0,1,2024,False,False
2024-01-15 03:00:00,20.0,18.21,63.84,3,0,1,2024,False,False
2024-01-15 04:00:00,16.0,17.19,61.7,4,0,1,2024,False,False
2024-01-15 05:00:00,24.0,20.33,68.31,5,0,1,2024,False,False
2024-01-15 06:00:00,26.0,22.95,73.82,6,0,1,2024,False,False
2024-01-15 07:00:00,39.0,31.14,91.04,7,0,1,2024,False,False
2024-01-15 08:00:00,52.0,41.57,115.96,8,0,1,2024,False,False
2024-01-15 09:00:00,34.0,37.79,106.64,9,0,1,2024,False,False
2024-01-15 10:00:00,25.0,31.39,91.58,10,0,1,2024,False,False
2024-01-15 11:00:00,10.0,20.7,69.08,11,0,1,2024,False,False
2024-01-15 12:00:00,8.0,14.35,55.72,12,0,1,2024,False,False
2024-01-15 13:00:00,6.0,10.17,42.38,13,0,1,2024,False,False
2024-01-15 14:00:00,12.0,11.09,46.19,14,0,1,2024,False,False
2024-01-15 15:00:00,8.0,9.54,39.76,15,0,1,2024,False,False
2024-01-15 16:00:00,10.0,9.77,40.71,16,0,1,2024,False,False
2024-01-15 17:00:00,16.0,12.88,52.65,17,0,1,2024,False,False
2024-01-15 18:00:00,11.0,11.94,49.75,18,0,1,2024,False,False
2024-01-15 19:00:00,21.0,16.47,60.19,19,0,1,2024,False,False
2024-01-15 20:00:00,20.0,18.23,63.89,20,0,1,2024,False,False
2024-01-15 21:00:00,20.0,19.11,65.75,21,0,1,2024,False,False
2024-01-15 22:00:00,17.0,18.06,63.52,22,0,1,2024,False,False
2024-01-15 23:00:00,12.0,15.03,57.16,23,0,1,2024,False,False
2024-01-16 00:00:00,13.0,14.01,55.03,0,1,1,2024,False,False
2024-01-16 01:00:00,14.0,14.01,55.01,1,1,1,2024,False,False
2024-01-16 02:00:00,22.0,18.01,63.42,2,1,1,2024,False,False
2024-01-16 03:00:00,18.0,18.0,63.42,3,1,1,2024,False,False
2024-01-16 04:00:00,18.0,18.0,63.41,4,1,1,2024,False,False
2024-01-16 05:00:00,18.0,18.0,63.41,5,1,1,2024,False,False
2024-01-16 06:00:00,23.0,20.38,68.42,6,1,1,2024,False,False
