fecha_hora,temperature_2m,precipitation,wind_speed_10m,relative_humidity_2m,surface_pressure,direct_radiation,rain
2024-02-27 23:00:00,11.9,0.0,4.3349743,99.015686,757.0962,0.0,0.0
2024-02-28 00:00:00,12.5,0.0,4.0249224,98.695595,757.8534,0.0,0.0
2024-02-28 01:00:00,12.35,0.0,4.452954,97.72452,757.5157,0.0,0.0
2024-02-28 02:00:00,12.2,0.0,3.4152596,96.75961,756.6576,0.0,0.0
2024-02-28 03:00:00,12.0,0.0,2.9024127,97.396164,755.91003,0.0,0.0
2024-02-28 04:00:00,11.7,0.0,3.6,98.36169,755.16016,0.0,0.0
2024-02-28 05:00:00,11.5,0.0,3.2399998,97.38605,755.081,0.0,0.0
2024-02-28 06:00:00,11.05,0.0,3.9763298,97.376884,754.95776,0.0,0.0
2024-02-28 07:00:00,10.95,0.0,3.2599385,96.085205,755.32587,0.0,0.0
2024-02-28 08:00:00,11.75,0.0,4.3349743,93.279434,756.3868,20.0,0.0
2024-02-28 09:00:00,14.05,0.0,5.95906,81.869705,757.99207,47.0,0.0
2024-02-28 10:00:00,16.9,0.0,7.289444,65.31318,759.6106,250.0,0.0
2024-02-28 11:00:00,18.4,0.0,7.628263,58.047573,760.12463,390.0,0.0
2024-02-28 12:00:00,20.25,0.0,7.172949,50.53617,760.35864,677.0,0.0
2024-02-28 13:00:00,21.1,0.1,5.495161,45.444668,759.9273,768.0,0.1
2024-02-28 14:00:00,20.2,0.2,5.4833565,49.01715,759.12384,572.0,0.2
2024-02-28 15:00:00,20.1,0.0,4.896529,51.35024,758.2273,430.0,0.0
2024-02-28 16:00:00,20.1,0.2,3.319036,51.00704,757.85284,498.0,0.2
2024-02-28 17:00:00,18.7,0.1,5.154415,56.02183,756.9803,257.0,0.1
2024-02-28 18:00:00,16.3,0.0,3.396233,67.40001,756.85004,125.0,0.0
2024-02-28 19:00:00,14.9,0.0,4.510787,76.72755,756.3991,25.0,0.0
2024-02-28 20:00:00,14.2,0.0,6.519877,83.2561,756.7654,0.0,0.0
2024-02-28 21:00:00,13.65,0.0,9.0,88.88324,757.019,0.0,0.0
2024-02-28 22:00:00,13.1,0.0,8.714677,90.618385,757.8654,0.0,0.0
2024-02-28 23:00:00,12.7,0.0,8.287822,91.49483,757.932,0.0,0.0
2024-02-29 00:00:00,12.45,0.0,6.6087217,92.08734,758.11255,0.0,0.0
2024-02-29 01:00:00,11.9,0.0,7.5170207,93.5975,757.3933,0.0,0.0
2024-02-29 02:00:00,11.7,0.0,5.5887027,93.89955,756.9426,0.0,0.0
2024-02-29 03:00:00,11.5,0.0,4.5536795,94.51749,756.19476,0.0,0.0
2024-02-29 04:00:00,11.15,0.0,3.96,97.05559,755.62866,0.0,0.0
2024-02-29 05:00:00,11.1,0.0,4.802999,97.702324,755.6643,0.0,0.0
2024-02-29 06:00:00,11.0,0.0,3.671294,97.70053,756.1066,0.0,0.0
2024-02-29 07:00:00,10.75,0.0,3.671294,97.696045,756.50714,0.0,0.0
2024-02-29 08:00:00,11.5,0.0,4.452954,89.90183,757.45703,15.0,0.0
2024-02-29 09:00:00,14.05,0.0,5.4833565,80.25371,758.95984,93.0,0.0
2024-02-29 10:00:00,16.75,0.0,9.178235,64.62944,760.31976,270.0,0.0
2024-02-29 11:00:00,17.65,0.1,13.584932,62.288933,760.91486,352.0,0.1
2024-02-29 12:00:00,19.7,0.2,14.081477,53.348644,761.07996,660.0,0.2
2024-02-29 13:00:00,20.75,0.3,12.538134,49.166145,760.79755,845.0,0.3
2024-02-29 14:00:00,21.3,0.2,10.685391,45.65382,759.99695,716.0,0.2
2024-02-29 15:00:00,21.6,0.1,7.9036193,43.334995,758.7891,626.0,0.1
2024-02-29 16:00:00,21.45,0.0,6.519877,42.709908,757.6311,546.0,0.0
2024-02-29 17:00:00,20.15,0.0,6.1305785,47.698463,756.8407,310.0,0.0
2024-02-29 18:00:00,17.7,0.1,8.825508,65.05317,756.4692,234.0,0.1
2024-02-29 19:00:00,15.7,0.0,4.510787,79.690544,756.477,47.0,0.0
2024-02-29 20:00:00,14.25,0.0,3.6,85.49071,756.87775,0.0,0.0
2024-02-29 21:00:00,13.55,0.0,6.193674,79.917015,756.86884,0.0,0.0
2024-02-29 22:00:00,13.0,0.0,8.0899935,81.46129,757.3432,0.0,0.0
2024-02-29 23:00:00,12.5,0.0,9.826088,86.742004,757.9278,0.0,0.0
2024-03-01 00:00:00,12.15,0.0,8.4963045,87.581985,757.73376,0.0,0.0
2024-03-01 01:00:00,12.0,0.0,6.28713,88.15584,757.3958,0.0,0.0
2024-03-01 02:00:00,11.6,0.0,6.924738,89.609055,756.71735,0.0,0.0
2024-03-01 03:00:00,11.5,0.0,5.8048253,86.64452,756.26904,0.0,0.0
2024-03-01 04:00:00,10.85,0.0,6.162207,88.65039,755.4714,0.0,0.0
2024-03-01 05:00:00,10.55,0.0,5.506941,89.527245,755.4623,0.0,0.0
2024-03-01 06:00:00,10.5,0.0,4.73506,89.22159,755.64624,0.0,0.0
2024-03-01 07:00:00,10.0,0.0,3.2599385,92.25046,755.9262,0.0,0.0
2024-03-01 08:00:00,10.7,0.0,2.968636,88.33908,757.21045,19.0,0.0
2024-03-01 09:00:00,12.6,0.0,9.693296,82.50876,758.4503,39.0,0.0
2024-03-01 10:00:00,15.35,0.0,8.217153,68.111595,760.24036,160.0,0.0
2024-03-01 11:00:00,18.55,0.0,9.220499,51.807407,762.1045,554.0,0.0
2024-03-01 12:00:00,19.75,0.0,9.686609,43.404217,761.8651,467.0,0.0
2024-03-01 13:00:00,21.25,0.0,8.534353,37.970814,761.4603,815.0,0.0
2024-03-01 14:00:00,22.0,0.0,5.1919937,34.318264,760.7276,900.0,0.0
2024-03-01 15:00:00,21.35,0.0,2.8799999,36.458763,759.43335,705.0,0.0
2024-03-01 16:00:00,20.75,0.0,3.6,39.425922,758.6245,608.0,0.0
2024-03-01 17:00:00,18.95,0.0,9.107359,51.216732,757.76196,406.0,0.0
2024-03-01 18:00:00,16.55,0.0,6.379216,67.45182,757.33453,165.0,0.0
2024-03-01 19:00:00,15.4,0.0,3.319036,69.27375,757.8179,28.0,0.0
2024-03-01 20:00:00,14.85,0.0,7.8954163,67.78,758.075,0.0,0.0
2024-03-01 21:00:00,12.75,0.0,13.089354,77.94523,758.1933,0.0,0.0
2024-03-01 22:00:00,11.85,0.0,11.119281,84.097626,757.94916,0.0,0.0
2024-03-01 23:00:00,11.55,0.0,6.9527545,86.35863,758.08984,0.0,0.0
2024-03-02 00:00:00,11.15,0.0,5.991594,89.27376,757.85547,0.0,0.0
2024-03-02 01:00:00,11.75,0.0,7.42159,83.521484,758.09503,0.0,0.0
2024-03-02 02:00:00,11.05,0.0,5.154415,85.43838,757.1843,0.0,0.0
2024-03-02 03:00:00,10.25,0.0,6.6185193,88.0013,756.1202,0.0,0.0
2024-03-02 04:00:00,9.35,0.0,6.12,90.350716,754.90186,0.0,0.0
2024-03-02 05:00:00,8.75,0.0,6.489992,92.491104,754.5078,0.0,0.0
2024-03-02 06:00:00,8.25,0.0,4.5536795,93.41611,754.6342,0.0,0.0
2024-03-02 07:00:00,8.15,0.0,3.0758414,93.091896,755.3699,0.0,0.0
2024-03-02 08:00:00,10.4,0.0,1.835647,83.07656,757.86804,27.0,0.0
2024-03-02 09:00:00,13.55,0.0,1.835647,72.742004,759.6219,260.0,0.0
2024-03-02 10:00:00,16.3,0.0,4.5536795,61.560764,761.0282,511.0,0.0
2024-03-02 11:00:00,19.4,0.0,5.04,48.46976,762.2071,773.0,0.0
2024-03-02 12:00:00,21.2,0.0,1.609969,39.28417,761.9488,857.0,0.0
2024-03-02 13:00:00,22.3,0.0,4.802999,37.365826,761.39386,839.0,0.0
2024-03-02 14:00:00,21.1,0.6,11.27553,45.291492,760.2272,809.0,0.6
2024-03-02 15:00:00,20.25,1.2,11.503113,53.136017,759.385,627.0,1.2
2024-03-02 16:00:00,19.0,1.3,9.422101,55.72344,758.39703,543.0,1.3
2024-03-02 17:00:00,17.25,0.6,9.47012,68.4975,757.5558,283.0,0.6
2024-03-02 18:00:00,15.5,1.2,6.439876,79.13925,756.84924,161.0,1.2
2024-03-02 19:00:00,14.8,0.3,5.1544156,84.431335,756.9199,42.0,0.3
2024-03-02 20:00:00,13.25,0.4,4.198285,92.74331,756.93835,0.0,0.4
2024-03-02 21:00:00,12.8,0.2,10.383987,88.51897,757.78534,0.0,0.2
2024-03-02 22:00:00,12.55,0.0,9.028754,87.91069,757.89154,0.0,0.0
2024-03-02 23:00:00,12.1,0.0,7.628263,89.34933,758.0671,0.0,0.0
2024-03-03 00:00:00,11.65,0.0,9.504273,90.81906,758.24097,0.0,0.0
2024-03-03 01:00:00,11.35,0.0,7.7879906,91.40809,757.56433,0.0,0.0
2024-03-03 02:00:00,11.15,0.0,7.491114,92.31782,757.18744,0.0,0.0
2024-03-03 03:00:00,11.0,0.0,7.4128532,92.929436,756.6261,0.0,0.0
2024-03-03 04:00:00,10.8,0.0,5.6233797,92.91867,756.1748,0.0,0.0
2024-03-03 05:00:00,10.55,0.0,4.3498964,93.53129,755.759,0.0,0.0
2024-03-03 06:00:00,10.8,0.0,3.8773184,91.988144,756.10065,0.0,0.0
2024-03-03 07:00:00,10.65,0.0,5.00128,92.28864,756.2074,0.0,0.0
2024-03-03 08:00:00,11.7,0.0,5.1165614,85.50726,757.7596,22.0,0.0
2024-03-03 09:00:00,13.2,0.0,5.6233797,82.859406,758.9088,79.0,0.0
2024-03-03 10:00:00,15.95,0.0,7.289445,67.327255,760.39294,283.0,0.0
2024-03-03 11:00:00,18.7,0.0,7.289445,54.720993,761.3178,464.0,0.0
2024-03-03 12:00:00,19.9,0.2,4.3498964,49.267048,760.9268,567.0,0.2
2024-03-03 13:00:00,19.85,0.1,7.289444,48.75711,760.2914,530.0,0.1
2024-03-03 14:00:00,20.25,0.4,6.489992,48.049187,759.6097,623.0,0.4
2024-03-03 15:00:00,19.0,0.1,6.151683,54.249176,758.62146,524.0,0.1
2024-03-03 16:00:00,19.85,0.1,4.0249224,51.111855,758.0453,344.0,0.1
2024-03-03 17:00:00,16.75,0.3,4.452954,66.822586,757.03546,225.0,0.3
2024-03-03 18:00:00,15.65,0.1,0.8049845,74.344574,756.58875,23.0,0.1
2024-03-03 19:00:00,14.65,0.0,6.193674,76.17865,756.88153,12.0,0.0
2024-03-03 20:00:00,14.15,0.0,4.39436,80.80271,757.17426,0.0,0.0
2024-03-03 21:00:00,13.35,0.1,6.519877,93.66751,757.5351,0.0,0.1
2024-03-03 22:00:00,12.65,0.0,6.162207,95.5051,757.52216,0.0,0.0
2024-03-03 23:00:00,12.5,0.0,7.5170207,96.13168,758.0021,0.0,0.0
2024-03-04 00:00:00,12.25,0.0,8.049845,95.17622,757.81067,0.0,0.0
2024-03-04 01:00:00,12.15,0.0,7.10031,95.17253,757.4366,0.0,0.0
2024-03-04 02:00:00,12.2,0.0,7.289444,93.92274,756.8805,0.0,0.0
2024-03-04 03:00:00,11.15,0.0,6.9899354,96.7332,755.55444,0.0,0.0
2024-03-04 04:00:00,11.2,0.0,5.0142193,96.73446,755.37006,0.0,0.0
2024-03-04 05:00:00,11.3,0.0,5.4477882,97.05901,755.5954,0.0,0.0
2024-03-04 06:00:00,11.15,0.0,4.802999,97.703224,755.77716,0.0,0.0
2024-03-04 07:00:00,11.2,0.0,4.3349743,97.70411,756.4835,0.0,0.0
2024-03-04 08:00:00,11.75,0.0,4.73506,92.66065,757.1295,3.0,0.0
2024-03-04 09:00:00,13.35,0.0,5.3517847,86.53677,758.65094,5.0,0.0
2024-03-04 10:00:00,15.2,0.0,7.289444,74.26704,759.6055,68.0,0.0
2024-03-04 11:00:00,17.95,0.0,7.628263,60.71687,760.689,372.0,0.0
2024-03-04 12:00:00,20.15,0.2,7.10031,49.66789,760.95966,708.0,0.2
2024-03-04 13:00:00,20.35,0.1,5.3517847,49.55508,760.2067,622.0,0.1
2024-03-04 14:00:00,20.6,0.0,4.802999,49.125557,759.4146,404.0,0.0
2024-03-04 15:00:00,20.3,0.0,7.491114,52.444565,758.4477,549.0,0.0
2024-03-04 16:00:00,18.75,1.0,7.928178,60.10135,757.6151,315.0,1.0
2024-03-04 17:00:00,17.35,1.2,3.0758414,66.50567,756.8831,158.0,1.2
2024-03-04 18:00:00,16.0,0.2,3.6,78.95156,756.3281,104.0,0.2
2024-03-04 19:00:00,14.45,0.0,1.5273507,90.71206,755.83716,35.0,0.0
2024-03-04 20:00:00,14.2,0.2,2.0364676,95.24743,756.31866,0.0,0.2
2024-03-04 21:00:00,13.45,0.0,6.6087217,89.160675,756.19763,0.0,0.0
2024-03-04 22:00:00,12.7,0.0,5.904439,92.713165,756.66815,0.0,0.0
2024-03-04 23:00:00,12.05,0.0,5.1919937,97.07605,756.7656,0.0,0.0
2024-03-05 00:00:00,12.4,0.0,7.729527,96.12871,757.47955,0.0,0.0
2024-03-05 01:00:00,12.4,0.0,6.28713,95.18176,756.9593,0.0,0.0
2024-03-05 02:00:00,12.6,0.0,6.193674,92.09628,756.51764,0.0,0.0
2024-03-05 03:00:00,12.4,0.0,6.489992,92.69665,755.6215,0.0,0.0
2024-03-05 04:00:00,12.25,0.0,6.151683,92.99617,755.43274,0.0,0.0
2024-03-05 05:00:00,12.05,0.0,5.991594,91.757904,755.6512,0.0,0.0
2024-03-05 06:00:00,11.55,0.0,5.1544156,94.20562,755.49084,0.0,0.0
2024-03-05 07:00:00,11.4,0.0,3.7585104,95.461784,755.7466,0.0,0.0
2024-03-05 08:00:00,12.35,0.0,4.452954,90.565735,757.1441,14.0,0.0
2024-03-05 09:00:00,14.1,0.0,6.193674,82.694534,758.32776,35.0,0.0
2024-03-05 10:00:00,16.4,0.0,8.78872,68.32566,759.31226,210.0,0.0
2024-03-05 11:00:00,17.6,0.0,10.464797,61.863014,759.9066,199.0,0.0
2024-03-05 12:00:00,20.05,0.6,12.682018,51.336975,760.662,644.0,0.6
2024-03-05 13:00:00,20.15,0.3,10.296251,52.40522,759.53674,536.0,0.3
2024-03-05 14:00:00,20.85,0.3,6.9247384,47.890152,758.8467,649.0,0.3
2024-03-05 15:00:00,20.65,0.1,7.491114,48.483418,757.65283,480.0,0.1
2024-03-05 16:00:00,20.05,0.3,8.435069,51.509357,756.91785,483.0,0.3
2024-03-05 17:00:00,18.75,0.1,9.387651,58.133385,756.2689,311.0,0.1
2024-03-05 18:00:00,17.75,0.0,10.636766,63.569077,756.0577,169.0,0.0
2024-03-05 19:00:00,15.65,0.0,5.1544156,74.59146,755.694,43.0,0.0
2024-03-05 20:00:00,14.4,0.0,4.5820518,84.1088,756.17163,0.0,0.0
2024-03-05 21:00:00,13.85,0.0,9.686609,82.938614,756.1288,0.0,0.0
2024-03-05 22:00:00,13.3,0.0,9.793059,88.26876,756.82776,0.0,0.0
2024-03-05 23:00:00,13.05,0.0,9.504272,89.42412,757.2323,0.0,0.0
2024-03-06 00:00:00,12.95,0.0,7.4128532,88.53167,757.15625,0.0,0.0
2024-03-06 01:00:00,12.3,0.0,6.830519,91.46927,756.3625,0.0,0.0
2024-03-06 02:00:00,11.9,0.0,4.0249224,92.36127,755.6848,0.0,0.0
2024-03-06 03:00:00,11.9,0.0,3.9763298,92.977585,755.1648,0.0,0.0
2024-03-06 04:00:00,11.75,0.0,3.319036,93.279434,755.04987,0.0,0.0
2024-03-06 05:00:00,11.35,0.0,3.7064266,95.77818,755.04004,0.0,0.0
2024-03-06 06:00:00,11.35,0.0,4.198285,95.14283,755.33704,0.0,0.0
2024-03-06 07:00:00,11.2,0.0,3.8939953,95.4548,755.7412,0.0,0.0
2024-03-06 08:00:00,11.55,0.0,5.154415,92.649536,756.82745,29.0,0.0
2024-03-06 09:00:00,14.25,0.0,8.825508,75.353806,758.3669,121.0,0.0
2024-03-06 10:00:00,16.8,0.0,9.178235,60.853115,759.61084,330.0,0.0
2024-03-06 11:00:00,19.1,0.0,11.753877,50.397717,760.63995,645.0,0.0
2024-03-06 12:00:00,20.0,0.0,14.618837,46.22531,760.4757,729.0,0.0
2024-03-06 13:00:00,21.15,0.0,13.479583,42.19246,759.9635,781.0,0.0
2024-03-06 14:00:00,21.8,0.0,13.684735,40.684628,759.23303,817.0,0.0
2024-03-06 15:00:00,21.75,0.0,14.4,40.809067,758.072,707.0,0.0
2024-03-06 16:00:00,22.05,0.0,12.984975,40.205303,757.46246,606.0,0.0
2024-03-06 17:00:00,20.55,0.0,11.298495,44.37844,756.7562,368.0,0.0
2024-03-06 18:00:00,18.85,0.0,10.948973,52.062584,756.5667,129.0,0.0
2024-03-06 19:00:00,16.55,0.0,10.163227,65.45572,756.3644,62.0,0.0
2024-03-06 20:00:00,15.25,0.0,8.217153,76.528984,757.1837,0.0,0.0
2024-03-06 21:00:00,13.55,0.0,12.413477,79.11952,756.94324,0.0,0.0
2024-03-06 22:00:00,13.15,0.0,11.609651,86.517166,757.8293,0.0,0.0
2024-03-06 23:00:00,12.4,0.0,8.373386,90.87051,757.85114,0.0,0.0
2024-03-07 00:00:00,11.8,0.0,5.8048253,94.21665,757.5393,0.0,0.0
2024-03-07 01:00:00,11.45,0.0,5.5887027,97.06243,756.97314,0.0,0.0
2024-03-07 02:00:00,11.4,0.0,3.4152596,97.06129,756.3405,0.0,0.0
2024-03-07 03:00:00,11.0,0.0,3.671294,97.37587,755.6613,0.0,0.0
2024-03-07 04:00:00,10.3,0.0,2.968636,97.36152,754.9722,0.0,0.0
2024-03-07 05:00:00,9.8,0.0,4.5536795,97.6789,754.73303,0.0,0.0
2024-03-07 06:00:00,9.6,0.0,4.3498964,98.99777,755.0964,0.0,0.0
2024-03-07 07:00:00,9.2,0.0,5.315336,97.99814,755.5998,0.0,0.0
2024-03-07 08:00:00,9.75,0.0,4.3349743,96.048645,756.3249,17.0,0.0
2024-03-07 09:00:00,13.05,0.0,3.671294,80.924225,758.7197,115.0,0.0
2024-03-07 10:00:00,16.55,0.0,6.6185193,67.676895,760.469,338.0,0.0
2024-03-07 11:00:00,18.95,0.0,11.269782,54.41868,761.42737,423.0,0.0
2024-03-07 12:00:00,20.45,0.0,14.336861,48.59222,761.2535,706.0,0.0
2024-03-07 13:00:00,21.45,0.2,13.684735,45.38878,760.63043,810.0,0.2
2024-03-07 14:00:00,21.5,0.3,11.480557,46.483723,759.61664,625.0,0.3
2024-03-07 15:00:00,20.95,0.5,10.182337,51.062397,758.69446,531.0,0.5
2024-03-07 16:00:00,20.95,0.1,7.2,50.55405,757.87006,475.0,0.1
2024-03-07 17:00:00,20.55,0.0,7.145796,51.81434,757.4305,376.0,0.0
2024-03-07 18:00:00,18.2,0.0,10.009036,60.978523,756.98694,209.0,0.0
2024-03-07 19:00:00,16.45,0.0,8.427383,71.82443,756.8872,34.0,0.0
2024-03-07 20:00:00,15.35,0.0,7.9036193,79.64119,757.2587,0.0,0.0
2024-03-07 21:00:00,14.55,0.0,7.42159,79.26425,757.8488,0.0,0.0
2024-03-07 22:00:00,13.5,0.0,7.5685663,85.411896,757.947,0.0,0.0
2024-03-07 23:00:00,13.15,0.0,6.379216,88.84217,757.8293,0.0,0.0
2024-03-08 00:00:00,12.7,0.0,7.342588,91.49483,757.7833,0.0,0.0
2024-03-08 01:00:00,12.3,0.0,5.2416787,92.998825,757.47723,0.0,0.0
2024-03-08 02:00:00,11.55,0.0,4.802999,95.15029,756.3077,0.0,0.0
2024-03-08 03:00:00,11.0,0.0,3.7585104,97.70053,755.80975,0.0,0.0
2024-03-08 04:00:00,10.1,0.0,3.319036,99.33349,755.1883,0.0,0.0
2024-03-08 05:00:00,9.65,0.0,4.452954,98.66621,754.83875,0.0,0.0
2024-03-08 06:00:00,9.3,0.0,3.671294,97.669785,755.085,0.0,0.0
2024-03-08 07:00:00,9.35,0.0,4.1046314,95.71239,755.64276,0.0,0.0
2024-03-08 08:00:00,11.0,0.0,3.9763298,89.864006,757.66516,32.0,0.0
2024-03-08 09:00:00,15.15,0.0,6.6185193,73.03133,760.164,193.0,0.0
2024-03-08 10:00:00,17.35,0.0,11.609651,61.805126,761.3644,356.0,0.0
2024-03-08 11:00:00,18.3,0.0,14.4,57.442856,761.62054,374.0,0.0
2024-03-08 12:00:00,19.9,0.1,15.876775,51.990025,761.5258,611.0,0.1
2024-03-08 13:00:00,20.7,0.2,15.683774,49.483337,760.76105,617.0,0.2
2024-03-08 14:00:00,20.8,0.6,13.896187,51.193096,759.8597,601.0,0.6
2024-03-08 15:00:00,20.35,0.5,12.768586,53.69575,758.93335,494.0,0.5
2024-03-08 16:00:00,20.55,0.2,10.296251,51.29789,758.1797,392.0,0.2
2024-03-08 17:00:00,19.9,0.1,10.195057,52.515102,757.8571,280.0,0.1
2024-03-08 18:00:00,18.75,0.1,9.826088,58.52237,757.6899,154.0,0.1
2024-03-08 19:00:00,16.5,0.0,6.9527545,70.65406,756.99896,50.0,0.0
2024-03-08 20:00:00,14.9,0.0,7.9932966,79.84112,757.44214,0.0,0.0
2024-03-08 21:00:00,14.1,0.0,9.220499,78.150375,757.4344,0.0,0.0
2024-03-08 22:00:00,12.8,0.0,7.928178,88.51897,757.711,0.0,0.0
2024-03-08 23:00:00,12.75,0.0,6.9899354,91.49802,757.9702,0.0,0.0
2024-03-09 00:00:00,12.25,0.0,5.506941,93.61452,757.81067,0.0,0.0
2024-03-09 01:00:00,11.95,0.0,4.896529,94.536316,757.5803,0.0,0.0
2024-03-09 02:00:00,12.1,0.0,3.671294,93.91809,757.39844,0.0,0.0
2024-03-09 03:00:00,12.05,0.0,2.8799999,94.22767,756.9142,0.0,0.0
2024-03-09 04:00:00,11.8,0.0,3.5455887,94.844345,756.57367,0.0,0.0
2024-03-09 05:00:00,11.5,0.0,3.671294,95.78307,756.04626,0.0,0.0
2024-03-09 06:00:00,11.0,0.0,3.2399998,96.72939,756.18085,0.0,0.0
2024-03-09 07:00:00,10.85,0.0,5.0142193,96.40342,756.21344,0.0,0.0
2024-03-09 08:00:00,11.95,0.0,4.802999,90.53747,757.5803,17.0,0.0
2024-03-09 09:00:00,14.15,0.0,4.5536795,80.26754,759.48224,60.0,0.0
2024-03-09 10:00:00,16.6,0.0,7.10031,69.05122,760.7304,223.0,0.0
2024-03-09 11:00:00,19.25,0.3,9.360001,57.485874,761.8724,617.0,0.3
2024-03-09 12:00:00,19.4,0.1,10.883676,56.573833,761.08453,381.0,0.1
2024-03-09 13:00:00,19.65,0.2,9.220499,56.636253,760.744,414.0,0.2
2024-03-09 14:00:00,20.1,0.4,9.931042,56.00082,759.94965,518.0,0.4
2024-03-09 15:00:00,20.05,0.2,10.163227,54.337826,758.715,330.0,0.2
2024-03-09 16:00:00,19.65,0.2,6.830519,54.235016,757.97437,239.0,0.2
2024-03-09 17:00:00,18.7,0.3,8.287822,58.121143,757.42896,165.0,0.3
2024-03-09 18:00:00,17.75,0.1,9.793059,65.06404,757.3278,171.0,0.1
2024-03-09 19:00:00,15.6,0.0,9.360001,76.07995,757.1479,38.0,0.0
2024-03-09 20:00:00,14.25,0.0,11.212135,83.81437,757.54785,0.0,0.0
2024-03-09 21:00:00,13.0,0.0,9.693296,89.4202,757.41754,0.0,0.0
2024-03-09 22:00:00,12.9,0.0,7.5170207,89.116516,758.01044,0.0,0.0
2024-03-09 23:00:00,12.65,0.0,7.628263,90.58684,758.41425,0.0,0.0
2024-03-10 00:00:00,11.9,0.0,7.628263,93.90883,757.9876,0.0,0.0
2024-03-10 01:00:00,12.25,0.0,6.8399997,92.38145,757.885,0.0,0.0
2024-03-10 02:00:00,11.95,0.0,6.849467,95.16513,757.20886,0.0,0.0
2024-03-10 03:00:00,11.95,0.1,6.28713,95.480934,756.7632,0.0,0.1
2024-03-10 04:00:00,11.9,0.0,6.638072,95.79603,756.57623,0.0,0.0
2024-03-10 05:00:00,11.3,0.0,6.2145634,97.70589,756.0409,0.0,0.0
2024-03-10 06:00:00,11.1,0.0,5.937272,96.41036,756.33234,0.0,0.0
2024-03-10 07:00:00,11.1,0.0,5.937272,95.45131,756.85187,0.0,0.0
2024-03-10 08:00:00,12.55,0.0,6.2145634,89.08829,758.41187,24.0,0.0
2024-03-10 09:00:00,15.1,0.0,5.815978,73.75662,760.20105,217.0,0.0
2024-03-10 10:00:00,17.9,0.0,11.592894,57.92458,761.6234,456.0,0.0
2024-03-10 11:00:00,19.75,0.0,15.349684,50.06376,762.6886,584.0,0.0
2024-03-10 12:00:00,20.05,0.0,18.075441,50.48266,762.3843,567.0,0.0
2024-03-10 13:00:00,20.8,0.0,18.391737,47.5555,761.808,857.0,0.0
2024-03-10 14:00:00,21.25,0.0,17.935081,45.79399,760.93555,857.0,0.0
2024-03-10 15:00:00,21.4,0.1,17.935081,44.91835,759.7694,670.0,0.1
2024-03-10 16:00:00,21.5,0.0,15.580141,44.49377,758.9418,517.0,0.0
2024-03-10 17:00:00,21.0,0.2,12.261157,45.263653,758.131,427.0,0.2
2024-03-10 18:00:00,19.3,0.1,11.304229,54.326492,757.71875,196.0,0.1
2024-03-10 19:00:00,17.1,0.0,8.557102,64.2761,757.44464,51.0,0.0
2024-03-10 20:00:00,15.4,0.0,8.699793,73.80923,757.5197,0.0,0.0
2024-03-10 21:00:00,13.95,0.0,9.449572,80.23988,757.544,0.0,0.0
2024-03-10 22:00:00,12.6,0.0,8.766573,88.796745,757.261,0.0,0.0
2024-03-10 23:00:00,12.0,0.0,6.162207,92.9829,757.6187,0.0,0.0
2024-03-11 00:00:00,11.3,0.0,4.6800003,95.4583,757.22864,0.0,0.0
2024-03-11 01:00:00,10.6,0.0,4.5536795,96.71924,756.6139,0.0,0.0
2024-03-11 02:00:00,10.0,0.0,5.0911684,98.33977,756.07446,0.0,0.0
2024-03-11 03:00:00,9.7,0.0,4.5536795,98.66672,755.54486,0.0,0.0
2024-03-11 04:00:00,9.45,0.0,4.802999,98.33259,754.9797,0.0,0.0
2024-03-11 05:00:00,9.55,0.0,5.2416787,98.665146,755.20575,0.0,0.0
2024-03-11 06:00:00,9.4,0.0,3.8773184,98.9962,755.16315,0.0,0.0
2024-03-11 07:00:00,9.65,0.0,4.510787,98.99817,756.02454,0.0,0.0
2024-03-11 08:00:00,10.25,0.0,5.0142193,97.68704,757.0843,6.0,0.0
2024-03-11 09:00:00,14.85,0.0,5.3999996,74.45449,760.16113,153.0,0.0
2024-03-11 10:00:00,17.95,0.0,11.183201,59.710804,761.6605,368.0,0.0
2024-03-11 11:00:00,19.9,0.0,13.0447235,51.469585,762.6489,548.0,0.0
2024-03-11 12:00:00,19.75,0.1,15.256526,53.36164,761.93994,455.0,0.1
2024-03-11 13:00:00,20.2,0.1,15.575981,51.37678,761.146,466.0,0.1
2024-03-11 14:00:00,19.6,0.1,20.390114,55.689182,760.0336,524.0,0.1
2024-03-11 15:00:00,19.7,0.1,20.364674,55.344563,759.1336,472.0,0.1
2024-03-11 16:00:00,20.15,0.0,20.898613,51.708702,758.78784,562.0,0.0
2024-03-11 17:00:00,19.55,0.0,19.61587,53.30962,758.2008,385.0,0.0
2024-03-11 18:00:00,17.8,0.0,17.309975,59.674847,757.888,181.0,0.0
2024-03-11 19:00:00,16.15,0.0,14.255272,66.02971,757.6334,35.0,0.0
2024-03-11 20:00:00,14.8,0.0,14.264361,71.75696,757.6649,0.0,0.0
2024-03-11 21:00:00,12.7,0.0,10.00256,85.612305,757.26294,0.0,0.0
2024-03-11 22:00:00,11.9,0.0,9.028754,91.44358,757.31903,0.0,0.0
2024-03-11 23:00:00,11.65,0.0,8.473393,93.27433,757.49835,0.0,0.0
2024-03-12 00:00:00,11.0,0.0,7.2805495,97.05216,757.5167,0.0,0.0
2024-03-12 01:00:00,10.75,0.0,7.072878,96.723045,757.02655,0.0,0.0
